font_name,family,image_path,brand_tone,industry,weight,is_free
Montserrat,sans-serif,fonts/font_1182.png,Innovative,Healthcare,medium,True
DM Sans,sans-serif,fonts/font_1183.png,Playful,Sustainability,medium,True
Inter,sans-serif,fonts/font_1184.png,Bold,Education,bold,True
Open Sans,sans-serif,fonts/font_1185.png,Minimalist,Sustainability,thin,True
Roboto,sans-serif,fonts/font_1186.png,Innovative,Sustainability,thin,True
Pacifico,script,fonts/font_1187.png,Innovative,Food & Beverage,black,False
Dancing Script,script,fonts/font_1188.png,Minimalist,Finance,regular,False
Brush Script,script,fonts/font_1189.png,Creative,Real Estate,black,True
Great Vibes,script,fonts/font_1190.png,Innovative,Healthcare,thin,True
Courier New,monospace,fonts/font_1191.png,Playful,Technology,bold,False
Source Code Pro,monospace,fonts/font_1192.png,Professional,Sustainability,regular,True
Fira Mono,monospace,fonts/font_1193.png,Luxury,Healthcare,bold,True
IBM Plex Mono,monospace,fonts/font_1194.png,Creative,Travel,black,True
Oswald,display,fonts/font_1195.png,Playful,Sustainability,medium,False
Bebas Neue,display,fonts/font_1196.png,Trustworthy,Food & Beverage,bold,True
Anton,display,fonts/font_1197.png,Trustworthy,Food & Beverage,black,False
Impact,display,fonts/font_1198.png,Professional,Retail,black,True
Abril Fatface,display,fonts/font_1199.png,Creative,Fashion,black,True
Playfair Display,serif,fonts/font_1200.png,Creative,Education,medium,True
Garamond,serif,fonts/font_1201.png,Professional,Real Estate,medium,True
Times New Roman,serif,fonts/font_1202.png,Creative,Travel,medium,True
Georgia,serif,fonts/font_1203.png,Innovative,Education,regular,True
Baskerville,serif,fonts/font_1204.png,Bold,Education,medium,False
Helvetica,sans-serif,fonts/font_1205.png,Bold,Retail,medium,True
Montserrat,sans-serif,fonts/font_1206.png,Creative,Food & Beverage,medium,False
DM Sans,sans-serif,fonts/font_1207.png,Innovative,Finance,bold,False
Inter,sans-serif,fonts/font_1208.png,Innovative,Healthcare,medium,False
Open Sans,sans-serif,fonts/font_1209.png,Minimalist,Technology,regular,False
Roboto,sans-serif,fonts/font_1210.png,Minimalist,Finance,black,True
Pacifico,script,fonts/font_1211.png,Luxury,Finance,bold,True
Dancing Script,script,fonts/font_1212.png,Luxury,Fashion,thin,False
Brush Script,script,fonts/font_1213.png,Luxury,Fashion,medium,False
Great Vibes,script,fonts/font_1214.png,Luxury,Finance,black,False
Courier New,monospace,fonts/font_1215.png,Professional,Food & Beverage,black,True
Source Code Pro,monospace,fonts/font_1216.png,Professional,Education,bold,True
Fira Mono,monospace,fonts/font_1217.png,Minimalist,Healthcare,thin,True
IBM Plex Mono,monospace,fonts/font_1218.png,Bold,Education,regular,False
Oswald,display,fonts/font_1219.png,Innovative,Education,black,True
Bebas Neue,display,fonts/font_1220.png,Trustworthy,Education,black,True
Anton,display,fonts/font_1221.png,Bold,Healthcare,black,True
Impact,display,fonts/font_1222.png,Playful,Healthcare,black,True
Abril Fatface,display,fonts/font_1223.png,Professional,Retail,bold,True
Playfair Display,serif,fonts/font_1224.png,Luxury,Real Estate,thin,False
Garamond,serif,fonts/font_1225.png,Luxury,Finance,black,False
Times New Roman,serif,fonts/font_1226.png,Playful,Sustainability,regular,True
Georgia,serif,fonts/font_1227.png,Bold,Retail,regular,True
Baskerville,serif,fonts/font_1228.png,Luxury,Retail,medium,False
Helvetica,sans-serif,fonts/font_1229.png,Bold,Technology,black,True
Montserrat,sans-serif,fonts/font_1230.png,Innovative,Sustainability,black,False
DM Sans,sans-serif,fonts/font_1231.png,Playful,Fashion,black,True
Inter,sans-serif,fonts/font_1232.png,Trustworthy,Technology,black,True
Open Sans,sans-serif,fonts/font_1233.png,Bold,Fashion,black,True
Roboto,sans-serif,fonts/font_1234.png,Innovative,Real Estate,regular,False
Pacifico,script,fonts/font_1235.png,Creative,Travel,thin,True
Dancing Script,script,fonts/font_1236.png,Creative,Fashion,thin,True
Brush Script,script,fonts/font_1237.png,Bold,Education,medium,True
Great Vibes,script,fonts/font_1238.png,Creative,Fashion,regular,True
Courier New,monospace,fonts/font_1239.png,Bold,Sustainability,black,True
Source Code Pro,monospace,fonts/font_1240.png,Luxury,Healthcare,thin,True
Fira Mono,monospace,fonts/font_1241.png,Minimalist,Sustainability,bold,True
IBM Plex Mono,monospace,fonts/font_1242.png,Creative,Real Estate,bold,True
Oswald,display,fonts/font_1243.png,Professional,Retail,bold,True
Bebas Neue,display,fonts/font_1244.png,Bold,Education,black,True
Anton,display,fonts/font_1245.png,Bold,Travel,black,True
Impact,display,fonts/font_1246.png,Bold,Real Estate,medium,True
Abril Fatface,display,fonts/font_1247.png,Minimalist,Retail,medium,True
Playfair Display,serif,fonts/font_1248.png,Innovative,Food & Beverage,medium,True
Garamond,serif,fonts/font_1249.png,Creative,Sustainability,bold,True
Times New Roman,serif,fonts/font_1250.png,Trustworthy,Real Estate,black,True
Georgia,serif,fonts/font_1251.png,Trustworthy,Sustainability,bold,True
Baskerville,serif,fonts/font_1252.png,Playful,Travel,medium,True
Helvetica,sans-serif,fonts/font_1253.png,Luxury,Retail,black,True
Montserrat,sans-serif,fonts/font_1254.png,Minimalist,Sustainability,regular,False
DM Sans,sans-serif,fonts/font_1255.png,Innovative,Healthcare,thin,False
Inter,sans-serif,fonts/font_1256.png,Bold,Fashion,thin,True
Open Sans,sans-serif,fonts/font_1257.png,Innovative,Technology,medium,True
Roboto,sans-serif,fonts/font_1258.png,Minimalist,Travel,bold,False
Pacifico,script,fonts/font_1259.png,Minimalist,Technology,regular,False
Dancing Script,script,fonts/font_1260.png,Minimalist,Finance,black,True
Brush Script,script,fonts/font_1261.png,Playful,Fashion,bold,True
Great Vibes,script,fonts/font_1262.png,Professional,Travel,medium,True
Courier New,monospace,fonts/font_1263.png,Luxury,Real Estate,bold,True
Source Code Pro,monospace,fonts/font_1264.png,Playful,Healthcare,medium,True
Fira Mono,monospace,fonts/font_1265.png,Playful,Real Estate,thin,True
IBM Plex Mono,monospace,fonts/font_1266.png,Creative,Food & Beverage,thin,False
Oswald,display,fonts/font_1267.png,Professional,Finance,bold,True
Bebas Neue,display,fonts/font_1268.png,Playful,Healthcare,regular,True
Anton,display,fonts/font_1269.png,Minimalist,Sustainability,black,True
Impact,display,fonts/font_1270.png,Minimalist,Sustainability,medium,True
Abril Fatface,display,fonts/font_1271.png,Creative,Education,black,True
Playfair Display,serif,fonts/font_1272.png,Innovative,Sustainability,thin,True
Garamond,serif,fonts/font_1273.png,Bold,Retail,regular,True
Times New Roman,serif,fonts/font_1274.png,Playful,Finance,regular,True
Georgia,serif,fonts/font_1275.png,Bold,Retail,black,False
Baskerville,serif,fonts/font_1276.png,Luxury,Fashion,thin,True
Helvetica,sans-serif,fonts/font_1277.png,Trustworthy,Education,black,True
Montserrat,sans-serif,fonts/font_1278.png,Minimalist,Education,bold,True
DM Sans,sans-serif,fonts/font_1279.png,Innovative,Sustainability,regular,True
Inter,sans-serif,fonts/font_1280.png,Luxury,Healthcare,regular,True
Open Sans,sans-serif,fonts/font_1281.png,Creative,Fashion,bold,True
Roboto,sans-serif,fonts/font_1282.png,Innovative,Food & Beverage,thin,True
Pacifico,script,fonts/font_1283.png,Trustworthy,Finance,regular,True
Dancing Script,script,fonts/font_1284.png,Trustworthy,Finance,medium,False
Brush Script,script,fonts/font_1285.png,Creative,Travel,medium,True
Great Vibes,script,fonts/font_1286.png,Professional,Real Estate,thin,True
Courier New,monospace,fonts/font_1287.png,Creative,Sustainability,bold,True
Source Code Pro,monospace,fonts/font_1288.png,Minimalist,Travel,black,False
Fira Mono,monospace,fonts/font_1289.png,Luxury,Food & Beverage,thin,True
IBM Plex Mono,monospace,fonts/font_1290.png,Professional,Education,black,True
Oswald,display,fonts/font_1291.png,Trustworthy,Technology,thin,False
Bebas Neue,display,fonts/font_1292.png,Luxury,Food & Beverage,medium,True
Anton,display,fonts/font_1293.png,Innovative,Food & Beverage,bold,True
Impact,display,fonts/font_1294.png,Professional,Healthcare,medium,True
Abril Fatface,display,fonts/font_1295.png,Professional,Healthcare,bold,False
Playfair Display,serif,fonts/font_1296.png,Minimalist,Healthcare,black,False
Garamond,serif,fonts/font_1297.png,Creative,Healthcare,thin,False
Times New Roman,serif,fonts/font_1298.png,Bold,Real Estate,regular,False
Georgia,serif,fonts/font_1299.png,Innovative,Sustainability,regular,False
Baskerville,serif,fonts/font_1300.png,Innovative,Finance,bold,True
Helvetica,sans-serif,fonts/font_1301.png,Creative,Sustainability,bold,False
Montserrat,sans-serif,fonts/font_1302.png,Professional,Sustainability,medium,True
DM Sans,sans-serif,fonts/font_1303.png,Professional,Finance,regular,True
Inter,sans-serif,fonts/font_1304.png,Minimalist,Healthcare,medium,True
Open Sans,sans-serif,fonts/font_1305.png,Bold,Sustainability,black,True
Roboto,sans-serif,fonts/font_1306.png,Innovative,Real Estate,regular,False
Pacifico,script,fonts/font_1307.png,Trustworthy,Healthcare,black,True
Dancing Script,script,fonts/font_1308.png,Playful,Real Estate,thin,True
Brush Script,script,fonts/font_1309.png,Playful,Travel,medium,True
Great Vibes,script,fonts/font_1310.png,Bold,Sustainability,bold,False
Courier New,monospace,fonts/font_1311.png,Luxury,Retail,regular,True
Source Code Pro,monospace,fonts/font_1312.png,Minimalist,Real Estate,medium,True
Fira Mono,monospace,fonts/font_1313.png,Bold,Travel,bold,True
IBM Plex Mono,monospace,fonts/font_1314.png,Creative,Fashion,thin,True
Oswald,display,fonts/font_1315.png,Creative,Fashion,regular,True
Bebas Neue,display,fonts/font_1316.png,Playful,Travel,black,True
Anton,display,fonts/font_1317.png,Professional,Education,thin,False
Impact,display,fonts/font_1318.png,Playful,Education,bold,True
Abril Fatface,display,fonts/font_1319.png,Professional,Healthcare,regular,True
Playfair Display,serif,fonts/font_1320.png,Minimalist,Education,regular,True
Garamond,serif,fonts/font_1321.png,Professional,Fashion,thin,True
Times New Roman,serif,fonts/font_1322.png,Bold,Education,regular,True
Georgia,serif,fonts/font_1323.png,Professional,Retail,bold,True
Baskerville,serif,fonts/font_1324.png,Luxury,Fashion,thin,True
Helvetica,sans-serif,fonts/font_1325.png,Creative,Real Estate,black,False
Montserrat,sans-serif,fonts/font_1326.png,Bold,Food & Beverage,thin,True
DM Sans,sans-serif,fonts/font_1327.png,Creative,Education,thin,True
Inter,sans-serif,fonts/font_1328.png,Minimalist,Education,black,True
Open Sans,sans-serif,fonts/font_1329.png,Bold,Sustainability,bold,True
Roboto,sans-serif,fonts/font_1330.png,Luxury,Finance,medium,True
Pacifico,script,fonts/font_1331.png,Minimalist,Retail,medium,True
Dancing Script,script,fonts/font_1332.png,Playful,Fashion,black,False
Brush Script,script,fonts/font_1333.png,Luxury,Fashion,bold,True
Great Vibes,script,fonts/font_1334.png,Minimalist,Technology,regular,True
Courier New,monospace,fonts/font_1335.png,Trustworthy,Finance,black,False
Source Code Pro,monospace,fonts/font_1336.png,Professional,Education,medium,True
Fira Mono,monospace,fonts/font_1337.png,Bold,Travel,bold,False
IBM Plex Mono,monospace,fonts/font_1338.png,Minimalist,Sustainability,thin,True
Oswald,display,fonts/font_1339.png,Bold,Real Estate,bold,True
Bebas Neue,display,fonts/font_1340.png,Professional,Sustainability,bold,True
Anton,display,fonts/font_1341.png,Minimalist,Education,medium,False
Impact,display,fonts/font_1342.png,Playful,Technology,medium,False
Abril Fatface,display,fonts/font_1343.png,Trustworthy,Food & Beverage,regular,True
Playfair Display,serif,fonts/font_1344.png,Trustworthy,Fashion,regular,True
Garamond,serif,fonts/font_1345.png,Luxury,Real Estate,black,True
Times New Roman,serif,fonts/font_1346.png,Minimalist,Finance,thin,True
Georgia,serif,fonts/font_1347.png,Professional,Education,regular,True
Baskerville,serif,fonts/font_1348.png,Minimalist,Retail,medium,True
Helvetica,sans-serif,fonts/font_1349.png,Bold,Travel,bold,True
Montserrat,sans-serif,fonts/font_1350.png,Innovative,Sustainability,black,True
DM Sans,sans-serif,fonts/font_1351.png,Creative,Technology,regular,True
Inter,sans-serif,fonts/font_1352.png,Minimalist,Food & Beverage,bold,False
Open Sans,sans-serif,fonts/font_1353.png,Trustworthy,Healthcare,bold,False
Roboto,sans-serif,fonts/font_1354.png,Trustworthy,Travel,regular,True
Pacifico,script,fonts/font_1355.png,Creative,Education,thin,False
Dancing Script,script,fonts/font_1356.png,Trustworthy,Food & Beverage,thin,True
Brush Script,script,fonts/font_1357.png,Playful,Travel,black,False
Great Vibes,script,fonts/font_1358.png,Minimalist,Travel,thin,True
Courier New,monospace,fonts/font_1359.png,Luxury,Fashion,black,True
Source Code Pro,monospace,fonts/font_1360.png,Minimalist,Travel,medium,False
Fira Mono,monospace,fonts/font_1361.png,Innovative,Retail,regular,True
IBM Plex Mono,monospace,fonts/font_1362.png,Trustworthy,Food & Beverage,bold,False
Oswald,display,fonts/font_1363.png,Bold,Education,black,False
Bebas Neue,display,fonts/font_1364.png,Trustworthy,Education,thin,False
Anton,display,fonts/font_1365.png,Minimalist,Retail,black,True
Impact,display,fonts/font_1366.png,Playful,Finance,black,True
Abril Fatface,display,fonts/font_1367.png,Professional,Food & Beverage,thin,True
Playfair Display,serif,fonts/font_1368.png,Minimalist,Travel,thin,False
Garamond,serif,fonts/font_1369.png,Minimalist,Technology,regular,True
Times New Roman,serif,fonts/font_1370.png,Luxury,Real Estate,bold,True
Georgia,serif,fonts/font_1371.png,Playful,Food & Beverage,regular,True
Baskerville,serif,fonts/font_1372.png,Innovative,Healthcare,regular,True
Helvetica,sans-serif,fonts/font_1373.png,Professional,Technology,thin,True
Montserrat,sans-serif,fonts/font_1374.png,Trustworthy,Retail,thin,True
DM Sans,sans-serif,fonts/font_1375.png,Bold,Travel,bold,False
Inter,sans-serif,fonts/font_1376.png,Minimalist,Finance,black,True
Open Sans,sans-serif,fonts/font_1377.png,Innovative,Healthcare,regular,False
Roboto,sans-serif,fonts/font_1378.png,Professional,Finance,bold,True
Pacifico,script,fonts/font_1379.png,Bold,Finance,regular,True
Dancing Script,script,fonts/font_1380.png,Innovative,Sustainability,black,True
Brush Script,script,fonts/font_1381.png,Playful,Fashion,regular,True
Great Vibes,script,fonts/font_1382.png,Playful,Healthcare,medium,True
Courier New,monospace,fonts/font_1383.png,Professional,Real Estate,bold,False
Source Code Pro,monospace,fonts/font_1384.png,Trustworthy,Fashion,thin,True
Fira Mono,monospace,fonts/font_1385.png,Creative,Healthcare,regular,True
IBM Plex Mono,monospace,fonts/font_1386.png,Bold,Finance,bold,True
Oswald,display,fonts/font_1387.png,Playful,Fashion,bold,False
Bebas Neue,display,fonts/font_1388.png,Creative,Healthcare,regular,True
Anton,display,fonts/font_1389.png,Professional,Real Estate,thin,True
Impact,display,fonts/font_1390.png,Playful,Technology,thin,True
Abril Fatface,display,fonts/font_1391.png,Playful,Food & Beverage,regular,False
Playfair Display,serif,fonts/font_1392.png,Innovative,Travel,bold,True
Garamond,serif,fonts/font_1393.png,Creative,Healthcare,thin,True
Times New Roman,serif,fonts/font_1394.png,Innovative,Real Estate,regular,True
Georgia,serif,fonts/font_1395.png,Playful,Food & Beverage,regular,False
Baskerville,serif,fonts/font_1396.png,Creative,Fashion,regular,True
Helvetica,sans-serif,fonts/font_1397.png,Luxury,Healthcare,bold,False
Montserrat,sans-serif,fonts/font_1398.png,Creative,Healthcare,thin,True
DM Sans,sans-serif,fonts/font_1399.png,Innovative,Retail,bold,True
Inter,sans-serif,fonts/font_1400.png,Bold,Healthcare,medium,True
Open Sans,sans-serif,fonts/font_1401.png,Professional,Travel,thin,False
Roboto,sans-serif,fonts/font_1402.png,Professional,Retail,bold,True
Pacifico,script,fonts/font_1403.png,Trustworthy,Food & Beverage,thin,False
Dancing Script,script,fonts/font_1404.png,Bold,Fashion,medium,True
Brush Script,script,fonts/font_1405.png,Bold,Fashion,black,False
Great Vibes,script,fonts/font_1406.png,Bold,Education,regular,True
Courier New,monospace,fonts/font_1407.png,Trustworthy,Education,bold,True
Source Code Pro,monospace,fonts/font_1408.png,Bold,Food & Beverage,medium,True
Fira Mono,monospace,fonts/font_1409.png,Minimalist,Sustainability,medium,True
IBM Plex Mono,monospace,fonts/font_1410.png,Trustworthy,Real Estate,thin,True
Oswald,display,fonts/font_1411.png,Professional,Sustainability,thin,True
Bebas Neue,display,fonts/font_1412.png,Minimalist,Real Estate,regular,True
Anton,display,fonts/font_1413.png,Trustworthy,Retail,thin,True
Impact,display,fonts/font_1414.png,Playful,Food & Beverage,bold,True
Abril Fatface,display,fonts/font_1415.png,Playful,Real Estate,bold,True
Playfair Display,serif,fonts/font_1416.png,Professional,Education,bold,True
Garamond,serif,fonts/font_1417.png,Playful,Education,black,True
Times New Roman,serif,fonts/font_1418.png,Bold,Finance,bold,True
Georgia,serif,fonts/font_1419.png,Trustworthy,Real Estate,thin,True
Baskerville,serif,fonts/font_1420.png,Minimalist,Food & Beverage,thin,False
Helvetica,sans-serif,fonts/font_1421.png,Bold,Technology,bold,False
Montserrat,sans-serif,fonts/font_1422.png,Playful,Retail,medium,True
DM Sans,sans-serif,fonts/font_1423.png,Innovative,Healthcare,medium,True
Inter,sans-serif,fonts/font_1424.png,Creative,Healthcare,medium,True
Open Sans,sans-serif,fonts/font_1425.png,Minimalist,Real Estate,regular,True
Roboto,sans-serif,fonts/font_1426.png,Bold,Sustainability,black,True
Pacifico,script,fonts/font_1427.png,Trustworthy,Retail,bold,True
Dancing Script,script,fonts/font_1428.png,Professional,Fashion,regular,True
Brush Script,script,fonts/font_1429.png,Bold,Travel,medium,True
Great Vibes,script,fonts/font_1430.png,Innovative,Healthcare,bold,True
Courier New,monospace,fonts/font_1431.png,Playful,Education,regular,True
Source Code Pro,monospace,fonts/font_1432.png,Minimalist,Retail,thin,True
Fira Mono,monospace,fonts/font_1433.png,Professional,Sustainability,medium,True
IBM Plex Mono,monospace,fonts/font_1434.png,Minimalist,Food & Beverage,regular,True
Oswald,display,fonts/font_1435.png,Professional,Sustainability,thin,False
Bebas Neue,display,fonts/font_1436.png,Creative,Retail,medium,False
Anton,display,fonts/font_1437.png,Trustworthy,Fashion,black,True
Impact,display,fonts/font_1438.png,Minimalist,Healthcare,medium,True
Abril Fatface,display,fonts/font_1439.png,Playful,Education,black,True
Playfair Display,serif,fonts/font_1440.png,Trustworthy,Technology,black,True
Garamond,serif,fonts/font_1441.png,Trustworthy,Food & Beverage,black,True
Times New Roman,serif,fonts/font_1442.png,Creative,Education,bold,True
Georgia,serif,fonts/font_1443.png,Professional,Fashion,bold,True
Baskerville,serif,fonts/font_1444.png,Luxury,Travel,black,True
Helvetica,sans-serif,fonts/font_1445.png,Minimalist,Fashion,thin,False
Montserrat,sans-serif,fonts/font_1446.png,Minimalist,Fashion,black,False
DM Sans,sans-serif,fonts/font_1447.png,Bold,Healthcare,regular,True
Inter,sans-serif,fonts/font_1448.png,Professional,Retail,black,True
Open Sans,sans-serif,fonts/font_1449.png,Innovative,Retail,bold,True
Roboto,sans-serif,fonts/font_1450.png,Luxury,Education,bold,False
Pacifico,script,fonts/font_1451.png,Playful,Travel,regular,False
Dancing Script,script,fonts/font_1452.png,Bold,Travel,regular,False
Brush Script,script,fonts/font_1453.png,Creative,Sustainability,medium,True
Great Vibes,script,fonts/font_1454.png,Luxury,Technology,thin,False
Courier New,monospace,fonts/font_1455.png,Professional,Fashion,thin,True
Source Code Pro,monospace,fonts/font_1456.png,Luxury,Technology,thin,False
Fira Mono,monospace,fonts/font_1457.png,Creative,Finance,bold,False
IBM Plex Mono,monospace,fonts/font_1458.png,Trustworthy,Real Estate,thin,True
Oswald,display,fonts/font_1459.png,Minimalist,Fashion,medium,True
Bebas Neue,display,fonts/font_1460.png,Trustworthy,Technology,medium,False
Anton,display,fonts/font_1461.png,Minimalist,Healthcare,thin,True
Impact,display,fonts/font_1462.png,Bold,Real Estate,regular,True
Abril Fatface,display,fonts/font_1463.png,Creative,Travel,medium,True
Playfair Display,serif,fonts/font_1464.png,Professional,Fashion,regular,True
Garamond,serif,fonts/font_1465.png,Professional,Fashion,bold,True
Times New Roman,serif,fonts/font_1466.png,Luxury,Travel,medium,True
Georgia,serif,fonts/font_1467.png,Bold,Sustainability,regular,True
Baskerville,serif,fonts/font_1468.png,Professional,Healthcare,thin,True
Helvetica,sans-serif,fonts/font_1469.png,Innovative,Fashion,bold,True
Montserrat,sans-serif,fonts/font_1470.png,Innovative,Technology,black,True
DM Sans,sans-serif,fonts/font_1471.png,Trustworthy,Fashion,black,True
Inter,sans-serif,fonts/font_1472.png,Minimalist,Real Estate,thin,True
Open Sans,sans-serif,fonts/font_1473.png,Luxury,Fashion,bold,True
Roboto,sans-serif,fonts/font_1474.png,Playful,Technology,bold,False
Pacifico,script,fonts/font_1475.png,Creative,Food & Beverage,bold,True
Dancing Script,script,fonts/font_1476.png,Minimalist,Real Estate,bold,False
Brush Script,script,fonts/font_1477.png,Bold,Education,black,True
Great Vibes,script,fonts/font_1478.png,Professional,Education,regular,False
Courier New,monospace,fonts/font_1479.png,Minimalist,Real Estate,bold,True
Source Code Pro,monospace,fonts/font_1480.png,Playful,Healthcare,regular,True
Fira Mono,monospace,fonts/font_1481.png,Playful,Food & Beverage,bold,True
IBM Plex Mono,monospace,fonts/font_1482.png,Innovative,Real Estate,medium,True
Oswald,display,fonts/font_1483.png,Bold,Technology,medium,True
Bebas Neue,display,fonts/font_1484.png,Minimalist,Finance,medium,True
Anton,display,fonts/font_1485.png,Luxury,Retail,bold,True
Impact,display,fonts/font_1486.png,Minimalist,Fashion,regular,False
Abril Fatface,display,fonts/font_1487.png,Innovative,Sustainability,black,True
Playfair Display,serif,fonts/font_1488.png,Trustworthy,Food & Beverage,thin,True
Garamond,serif,fonts/font_1489.png,Playful,Technology,black,True
Times New Roman,serif,fonts/font_1490.png,Bold,Sustainability,bold,True
Georgia,serif,fonts/font_1491.png,Bold,Education,medium,False
Baskerville,serif,fonts/font_1492.png,Luxury,Real Estate,medium,False
Helvetica,sans-serif,fonts/font_1493.png,Bold,Food & Beverage,regular,False
Montserrat,sans-serif,fonts/font_1494.png,Innovative,Travel,bold,False
DM Sans,sans-serif,fonts/font_1495.png,Innovative,Fashion,black,True
Inter,sans-serif,fonts/font_1496.png,Innovative,Retail,bold,True
Open Sans,sans-serif,fonts/font_1497.png,Bold,Education,bold,True
Roboto,sans-serif,fonts/font_1498.png,Bold,Real Estate,medium,False
Pacifico,script,fonts/font_1499.png,Innovative,Fashion,black,False
Dancing Script,script,fonts/font_1500.png,Bold,Education,thin,True
Brush Script,script,fonts/font_1501.png,Creative,Travel,medium,True
Great Vibes,script,fonts/font_1502.png,Bold,Sustainability,black,False
Courier New,monospace,fonts/font_1503.png,Creative,Retail,regular,True
Source Code Pro,monospace,fonts/font_1504.png,Playful,Retail,medium,False
Fira Mono,monospace,fonts/font_1505.png,Minimalist,Fashion,regular,True
IBM Plex Mono,monospace,fonts/font_1506.png,Professional,Technology,medium,True
Oswald,display,fonts/font_1507.png,Creative,Fashion,bold,True
Bebas Neue,display,fonts/font_1508.png,Creative,Education,black,True
Anton,display,fonts/font_1509.png,Bold,Technology,regular,True
Impact,display,fonts/font_1510.png,Professional,Retail,medium,True
Abril Fatface,display,fonts/font_1511.png,Trustworthy,Finance,regular,False
Playfair Display,serif,fonts/font_1512.png,Professional,Retail,medium,True
Garamond,serif,fonts/font_1513.png,Playful,Fashion,medium,False
Times New Roman,serif,fonts/font_1514.png,Creative,Education,thin,True
Georgia,serif,fonts/font_1515.png,Bold,Technology,thin,False
Baskerville,serif,fonts/font_1516.png,Innovative,Real Estate,thin,True
Helvetica,sans-serif,fonts/font_1517.png,Professional,Technology,regular,True
Montserrat,sans-serif,fonts/font_1518.png,Bold,Travel,bold,True
DM Sans,sans-serif,fonts/font_1519.png,Luxury,Healthcare,medium,True
Inter,sans-serif,fonts/font_1520.png,Trustworthy,Healthcare,black,False
Open Sans,sans-serif,fonts/font_1521.png,Innovative,Food & Beverage,thin,True
Roboto,sans-serif,fonts/font_1522.png,Luxury,Sustainability,regular,True
Pacifico,script,fonts/font_1523.png,Luxury,Food & Beverage,regular,False
Dancing Script,script,fonts/font_1524.png,Professional,Food & Beverage,regular,True
Brush Script,script,fonts/font_1525.png,Luxury,Technology,black,False
Great Vibes,script,fonts/font_1526.png,Playful,Education,black,True
Courier New,monospace,fonts/font_1527.png,Playful,Food & Beverage,thin,False
Source Code Pro,monospace,fonts/font_1528.png,Professional,Fashion,black,True
Fira Mono,monospace,fonts/font_1529.png,Bold,Technology,thin,False
IBM Plex Mono,monospace,fonts/font_1530.png,Minimalist,Education,black,True
Oswald,display,fonts/font_1531.png,Bold,Healthcare,black,True
Bebas Neue,display,fonts/font_1532.png,Bold,Finance,black,True
Anton,display,fonts/font_1533.png,Bold,Fashion,thin,True
Impact,display,fonts/font_1534.png,Bold,Real Estate,medium,True
Abril Fatface,display,fonts/font_1535.png,Innovative,Sustainability,thin,True
Playfair Display,serif,fonts/font_1536.png,Minimalist,Real Estate,medium,True
Garamond,serif,fonts/font_1537.png,Innovative,Education,regular,False
Times New Roman,serif,fonts/font_1538.png,Luxury,Travel,regular,True
Georgia,serif,fonts/font_1539.png,Trustworthy,Education,thin,False
Baskerville,serif,fonts/font_1540.png,Bold,Finance,medium,True
Helvetica,sans-serif,fonts/font_1541.png,Trustworthy,Healthcare,medium,True
Montserrat,sans-serif,fonts/font_1542.png,Playful,Retail,medium,False
DM Sans,sans-serif,fonts/font_1543.png,Professional,Education,regular,False
Inter,sans-serif,fonts/font_1544.png,Professional,Healthcare,thin,True
Open Sans,sans-serif,fonts/font_1545.png,Innovative,Real Estate,bold,True
Roboto,sans-serif,fonts/font_1546.png,Innovative,Education,medium,True
Pacifico,script,fonts/font_1547.png,Playful,Education,medium,True
Dancing Script,script,fonts/font_1548.png,Bold,Food & Beverage,bold,True
Brush Script,script,fonts/font_1549.png,Trustworthy,Real Estate,thin,True
Great Vibes,script,fonts/font_1550.png,Creative,Sustainability,medium,True
Courier New,monospace,fonts/font_1551.png,Trustworthy,Sustainability,thin,True
Source Code Pro,monospace,fonts/font_1552.png,Minimalist,Fashion,medium,False
Fira Mono,monospace,fonts/font_1553.png,Luxury,Travel,black,False
IBM Plex Mono,monospace,fonts/font_1554.png,Professional,Retail,medium,True
Oswald,display,fonts/font_1555.png,Luxury,Education,black,True
Bebas Neue,display,fonts/font_1556.png,Minimalist,Education,thin,True
Anton,display,fonts/font_1557.png,Innovative,Fashion,medium,False
Impact,display,fonts/font_1558.png,Trustworthy,Travel,regular,True
Abril Fatface,display,fonts/font_1559.png,Professional,Real Estate,regular,True
Playfair Display,serif,fonts/font_1560.png,Luxury,Education,bold,True
Garamond,serif,fonts/font_1561.png,Creative,Healthcare,regular,True
Times New Roman,serif,fonts/font_1562.png,Innovative,Technology,black,True
Georgia,serif,fonts/font_1563.png,Minimalist,Travel,regular,False
Baskerville,serif,fonts/font_1564.png,Creative,Education,regular,True
Helvetica,sans-serif,fonts/font_1565.png,Luxury,Travel,regular,True
Montserrat,sans-serif,fonts/font_1566.png,Creative,Sustainability,medium,True
DM Sans,sans-serif,fonts/font_1567.png,Trustworthy,Retail,bold,True
Inter,sans-serif,fonts/font_1568.png,Bold,Education,thin,True
Open Sans,sans-serif,fonts/font_1569.png,Creative,Retail,bold,True
Roboto,sans-serif,fonts/font_1570.png,Innovative,Finance,black,True
Pacifico,script,fonts/font_1571.png,Minimalist,Technology,medium,False
Dancing Script,script,fonts/font_1572.png,Luxury,Fashion,medium,False
Brush Script,script,fonts/font_1573.png,Trustworthy,Retail,regular,True
Great Vibes,script,fonts/font_1574.png,Bold,Education,regular,False
Courier New,monospace,fonts/font_1575.png,Bold,Food & Beverage,black,False
Source Code Pro,monospace,fonts/font_1576.png,Minimalist,Fashion,medium,True
