company,industry,region,audience,tone,revenue_stage,team_size,founded_year,has_brand_kit
Startup_2542,Sustainability,India,B2B,Innovative,Series B,194,2016,False
Startup_2543,Fashion,India,SMB,Creative,Pre-seed,290,2021,False
Startup_2544,Real Estate,Middle East,D2C,Creative,Series B,139,2012,False
Startup_2545,Retail,Europe,B2C,Minimalist,Series C,493,2012,True
Startup_2546,Fashion,Europe,D2C,Professional,Seed,452,2013,False
Startup_2547,Healthcare,North America,B2B,Creative,Series C,312,2014,True
Startup_2548,Technology,Global,SMB,Bold,Series B,417,2024,True
Startup_2549,Retail,Global,SMB,Innovative,Seed,46,2017,True
Startup_2550,Food & Beverage,Europe,B2C,Trustworthy,Pre-seed,188,2018,True
Startup_2551,Food & Beverage,Asia,B2C,Innovative,Series A,359,2022,False
Startup_2552,Retail,India,B2C,Bold,Pre-seed,288,2014,True
Startup_2553,Fashion,Global,D2C,Luxury,Series A,470,2017,False
Startup_2554,Travel,Asia,B2B,Innovative,Pre-seed,473,2012,False
Startup_2555,Finance,Global,B2B,Trustworthy,Public,124,2020,False
Startup_2556,Healthcare,Asia,B2B,Professional,Seed,89,2016,True
Startup_2557,Fashion,North America,D2C,Luxury,Seed,437,2012,False
Startup_2558,Technology,Europe,Enterprise,Playful,Seed,139,2021,False
Startup_2559,Technology,North America,SMB,Bold,Public,263,2021,True
Startup_2560,Real Estate,Global,D2C,Bold,Public,221,2019,False
Startup_2561,Sustainability,India,B2B,Luxury,Series A,130,2012,True
Startup_2562,Real Estate,North America,D2C,Playful,Public,251,2013,False
Startup_2563,Real Estate,Global,D2C,Innovative,Seed,368,2011,False
Startup_2564,Education,Asia,Enterprise,Minimalist,Series C,431,2016,True
Startup_2565,Real Estate,North America,B2C,Trustworthy,Series A,365,2015,False
Startup_2566,Travel,Europe,B2B,Playful,Seed,331,2020,True
Startup_2567,Food & Beverage,North America,D2C,Luxury,Seed,362,2012,False
Startup_2568,Food & Beverage,Europe,B2C,Innovative,Public,415,2010,True
Startup_2569,Healthcare,Asia,SMB,Innovative,Pre-seed,118,2021,False
Startup_2570,Real Estate,Europe,SMB,Innovative,Series C,336,2019,False
Startup_2571,Food & Beverage,Europe,SMB,Luxury,Series C,463,2012,False
Startup_2572,Education,Global,D2C,Playful,Public,448,2013,True
Startup_2573,Healthcare,Europe,D2C,Luxury,Series A,345,2019,False
Startup_2574,Healthcare,Global,Enterprise,Bold,Series C,64,2010,False
Startup_2575,Food & Beverage,Europe,B2B,Luxury,Seed,75,2017,False
Startup_2576,Food & Beverage,India,B2C,Minimalist,Series A,475,2011,False
Startup_2577,Education,Middle East,SMB,Creative,Public,386,2012,False
Startup_2578,Healthcare,Global,B2C,Bold,Series B,383,2022,True
Startup_2579,Finance,India,Enterprise,Trustworthy,Pre-seed,21,2024,False
Startup_2580,Retail,North America,SMB,Professional,Pre-seed,30,2014,False
Startup_2581,Retail,India,B2C,Bold,Series B,163,2018,True
Startup_2582,Sustainability,India,B2B,Trustworthy,Public,195,2015,True
Startup_2583,Finance,Europe,B2B,Bold,Series A,195,2012,True
Startup_2584,Travel,North America,Enterprise,Creative,Series B,131,2012,True
Startup_2585,Healthcare,North America,B2C,Bold,Series C,457,2017,False
Startup_2586,Technology,Asia,Enterprise,Innovative,Seed,311,2013,False
Startup_2587,Education,Europe,Enterprise,Playful,Series B,346,2014,False
Startup_2588,Sustainability,India,Enterprise,Trustworthy,Series B,275,2013,True
Startup_2589,Healthcare,Asia,D2C,Professional,Series C,238,2020,True
Startup_2590,Food & Beverage,Asia,B2B,Minimalist,Series A,210,2018,False
Startup_2591,Technology,Global,D2C,Creative,Seed,287,2017,False
Startup_2592,Sustainability,India,D2C,Bold,Seed,265,2023,False
Startup_2593,Retail,North America,B2B,Trustworthy,Pre-seed,171,2022,True
Startup_2594,Technology,Europe,Enterprise,Trustworthy,Seed,239,2016,False
Startup_2595,Technology,Europe,B2C,Playful,Seed,158,2013,False
Startup_2596,Sustainability,India,Enterprise,Luxury,Seed,52,2018,False
Startup_2597,Fashion,Europe,Enterprise,Professional,Seed,340,2020,False
Startup_2598,Sustainability,Middle East,D2C,Trustworthy,Series C,121,2017,True
Startup_2599,Retail,Asia,B2C,Innovative,Public,358,2017,True
Startup_2600,Sustainability,Asia,B2B,Trustworthy,Pre-seed,409,2019,False
Startup_2601,Healthcare,Middle East,SMB,Creative,Public,467,2011,False
Startup_2602,Food & Beverage,Europe,B2B,Creative,Series B,139,2014,True
Startup_2603,Sustainability,North America,B2C,Minimalist,Pre-seed,145,2015,True
Startup_2604,Travel,Global,B2B,Professional,Series A,122,2015,False
Startup_2605,Food & Beverage,Middle East,D2C,Minimalist,Public,51,2018,True
Startup_2606,Technology,Middle East,B2C,Minimalist,Public,42,2013,False
Startup_2607,Fashion,Asia,SMB,Luxury,Series B,235,2016,False
Startup_2608,Technology,North America,SMB,Trustworthy,Pre-seed,55,2018,False
Startup_2609,Healthcare,North America,B2C,Creative,Pre-seed,301,2014,True
Startup_2610,Travel,Europe,B2B,Creative,Pre-seed,317,2020,False
Startup_2611,Retail,North America,SMB,Minimalist,Pre-seed,326,2015,False
Startup_2612,Fashion,Europe,B2C,Luxury,Pre-seed,336,2010,False
Startup_2613,Travel,India,B2C,Bold,Public,24,2022,True
Startup_2614,Fashion,Middle East,B2C,Professional,Pre-seed,224,2016,True
Startup_2615,Food & Beverage,Global,Enterprise,Minimalist,Series C,95,2014,False
Startup_2616,Travel,Global,B2B,Luxury,Series C,328,2013,False
Startup_2617,Food & Beverage,Middle East,B2C,Bold,Series B,277,2012,True
Startup_2618,Education,Europe,B2C,Professional,Seed,40,2010,True
Startup_2619,Fashion,Europe,Enterprise,Bold,Pre-seed,260,2014,True
Startup_2620,Retail,Europe,D2C,Playful,Public,260,2012,False
Startup_2621,Healthcare,Middle East,Enterprise,Creative,Seed,416,2017,True
Startup_2622,Retail,Europe,B2C,Professional,Series C,264,2021,False
Startup_2623,Travel,Middle East,B2B,Luxury,Series A,386,2024,False
Startup_2624,Retail,Global,Enterprise,Minimalist,Public,185,2022,False
Startup_2625,Real Estate,Middle East,B2C,Luxury,Pre-seed,412,2013,True
Startup_2626,Technology,Global,B2B,Innovative,Public,499,2012,True
Startup_2627,Food & Beverage,Asia,Enterprise,Luxury,Series B,194,2021,False
Startup_2628,Fashion,Global,SMB,Luxury,Seed,71,2010,True
Startup_2629,Real Estate,Asia,B2B,Professional,Series B,469,2021,False
Startup_2630,Education,India,B2C,Professional,Pre-seed,168,2024,False
Startup_2631,Retail,India,B2B,Playful,Seed,109,2019,False
Startup_2632,Finance,Global,B2B,Innovative,Public,260,2011,False
Startup_2633,Technology,North America,B2C,Creative,Public,188,2019,True
Startup_2634,Technology,Europe,SMB,Bold,Seed,259,2011,False
Startup_2635,Education,Global,B2B,Creative,Public,253,2010,False
Startup_2636,Travel,Global,B2C,Innovative,Pre-seed,432,2017,False
Startup_2637,Real Estate,Middle East,B2B,Trustworthy,Series A,353,2014,False
Startup_2638,Finance,North America,D2C,Luxury,Pre-seed,277,2011,False
Startup_2639,Food & Beverage,Asia,SMB,Creative,Series B,485,2017,True
Startup_2640,Sustainability,Middle East,D2C,Playful,Series C,284,2023,True
Startup_2641,Real Estate,Global,B2B,Playful,Series C,85,2019,False
Startup_2642,Fashion,North America,SMB,Professional,Series C,276,2024,False
Startup_2643,Travel,Global,B2C,Bold,Seed,184,2014,True
Startup_2644,Healthcare,Asia,D2C,Playful,Seed,320,2019,True
Startup_2645,Finance,India,SMB,Minimalist,Pre-seed,214,2023,False
Startup_2646,Real Estate,Europe,SMB,Playful,Seed,44,2014,False
Startup_2647,Fashion,Europe,B2B,Professional,Public,469,2011,True
Startup_2648,Travel,North America,D2C,Creative,Series B,134,2023,True
Startup_2649,Sustainability,Asia,B2C,Luxury,Public,376,2017,False
Startup_2650,Education,North America,Enterprise,Professional,Pre-seed,405,2022,False
Startup_2651,Travel,Asia,B2B,Trustworthy,Series B,205,2022,False
Startup_2652,Technology,Asia,SMB,Professional,Series C,113,2012,False
Startup_2653,Travel,Europe,D2C,Bold,Series B,190,2013,False
Startup_2654,Sustainability,India,Enterprise,Innovative,Public,191,2014,False
Startup_2655,Education,India,SMB,Minimalist,Series C,75,2019,False
Startup_2656,Finance,Middle East,D2C,Creative,Seed,192,2018,True
Startup_2657,Food & Beverage,Asia,D2C,Minimalist,Pre-seed,151,2022,False
Startup_2658,Technology,Europe,Enterprise,Innovative,Series A,295,2011,False
Startup_2659,Real Estate,Asia,SMB,Bold,Series B,93,2017,False
Startup_2660,Real Estate,Global,Enterprise,Trustworthy,Pre-seed,141,2014,True
Startup_2661,Sustainability,Middle East,B2C,Bold,Public,104,2020,False
Startup_2662,Fashion,Global,B2B,Playful,Series A,203,2018,True
Startup_2663,Technology,Europe,B2B,Trustworthy,Pre-seed,241,2018,False
Startup_2664,Finance,Asia,B2C,Innovative,Series A,62,2019,True
Startup_2665,Technology,India,SMB,Minimalist,Pre-seed,100,2021,False
Startup_2666,Fashion,India,Enterprise,Professional,Series C,305,2024,False
Startup_2667,Fashion,Middle East,B2B,Innovative,Series A,237,2012,True
Startup_2668,Healthcare,Global,B2C,Playful,Pre-seed,233,2021,True
Startup_2669,Sustainability,India,D2C,Minimalist,Series A,230,2018,False
Startup_2670,Finance,Asia,B2B,Trustworthy,Series C,402,2016,True
Startup_2671,Travel,Middle East,B2B,Creative,Series A,245,2023,False
Startup_2672,Education,Global,B2C,Trustworthy,Series A,220,2018,True
Startup_2673,Travel,North America,Enterprise,Trustworthy,Pre-seed,309,2016,False
Startup_2674,Finance,Middle East,B2B,Innovative,Series B,47,2023,False
Startup_2675,Food & Beverage,India,Enterprise,Luxury,Series C,57,2017,False
Startup_2676,Technology,Europe,B2C,Professional,Public,286,2013,False
Startup_2677,Real Estate,Middle East,D2C,Creative,Pre-seed,219,2023,False
Startup_2678,Retail,Asia,B2B,Trustworthy,Seed,330,2023,True
Startup_2679,Real Estate,Global,Enterprise,Innovative,Series A,180,2014,True
Startup_2680,Travel,Middle East,Enterprise,Trustworthy,Seed,128,2021,True
Startup_2681,Technology,India,SMB,Professional,Public,461,2015,True
Startup_2682,Technology,Middle East,Enterprise,Playful,Pre-seed,236,2013,False
Startup_2683,Real Estate,Asia,Enterprise,Minimalist,Public,411,2023,False
Startup_2684,Sustainability,Asia,B2C,Bold,Public,226,2022,True
Startup_2685,Finance,India,Enterprise,Luxury,Series B,225,2017,True
Startup_2686,Fashion,Asia,SMB,Professional,Series C,332,2022,False
Startup_2687,Retail,India,D2C,Bold,Pre-seed,30,2023,False
Startup_2688,Real Estate,Middle East,SMB,Bold,Series B,188,2014,True
Startup_2689,Sustainability,Middle East,D2C,Bold,Public,265,2012,False
Startup_2690,Finance,North America,B2B,Bold,Pre-seed,282,2010,False
Startup_2691,Fashion,India,D2C,Playful,Public,213,2023,True
Startup_2692,Food & Beverage,Europe,D2C,Innovative,Series B,150,2010,False
Startup_2693,Technology,India,SMB,Innovative,Seed,5,2022,False
Startup_2694,Travel,Middle East,B2C,Professional,Series B,293,2023,False
Startup_2695,Finance,Global,B2C,Trustworthy,Series C,172,2023,False
Startup_2696,Retail,Middle East,D2C,Bold,Seed,222,2022,False
Startup_2697,Travel,Asia,SMB,Trustworthy,Series A,84,2017,False
Startup_2698,Fashion,North America,B2C,Creative,Seed,155,2012,True
Startup_2699,Fashion,Europe,B2C,Bold,Seed,293,2020,True
Startup_2700,Retail,North America,SMB,Minimalist,Series A,474,2019,False
Startup_2701,Technology,India,D2C,Professional,Seed,408,2013,False
Startup_2702,Sustainability,Global,B2B,Trustworthy,Seed,487,2016,False
Startup_2703,Retail,India,SMB,Creative,Public,477,2010,False
Startup_2704,Healthcare,Middle East,SMB,Creative,Series A,170,2015,True
Startup_2705,Healthcare,Asia,SMB,Innovative,Public,332,2010,True
Startup_2706,Technology,Europe,D2C,Luxury,Series A,350,2012,False
Startup_2707,Travel,Global,D2C,Bold,Series C,429,2013,False
Startup_2708,Healthcare,Asia,SMB,Playful,Seed,307,2020,False
Startup_2709,Retail,Europe,B2C,Innovative,Seed,469,2024,True
Startup_2710,Technology,Global,B2B,Bold,Seed,266,2023,True
Startup_2711,Healthcare,North America,Enterprise,Bold,Series C,217,2016,True
Startup_2712,Technology,Middle East,SMB,Innovative,Public,176,2011,False
Startup_2713,Retail,Asia,SMB,Bold,Seed,114,2017,True
Startup_2714,Sustainability,India,D2C,Professional,Series A,170,2015,False
Startup_2715,Real Estate,Middle East,D2C,Professional,Series A,270,2019,False
Startup_2716,Sustainability,Europe,Enterprise,Bold,Series A,187,2011,False
Startup_2717,Fashion,Global,D2C,Playful,Series A,451,2023,False
Startup_2718,Fashion,Middle East,D2C,Luxury,Public,338,2023,False
Startup_2719,Technology,India,B2C,Trustworthy,Public,243,2012,False
Startup_2720,Food & Beverage,India,B2B,Creative,Public,187,2013,True
Startup_2721,Fashion,Europe,B2C,Minimalist,Series B,220,2015,False
Startup_2722,Sustainability,Middle East,SMB,Luxury,Series A,359,2022,True
Startup_2723,Sustainability,Asia,B2C,Creative,Series C,323,2010,True
Startup_2724,Fashion,Middle East,Enterprise,Innovative,Public,255,2014,True
Startup_2725,Travel,India,B2C,Playful,Public,162,2017,True
Startup_2726,Fashion,Global,D2C,Innovative,Series B,454,2021,False
Startup_2727,Education,Europe,Enterprise,Innovative,Public,335,2016,False
Startup_2728,Technology,North America,Enterprise,Innovative,Seed,28,2023,False
Startup_2729,Travel,North America,SMB,Innovative,Series A,307,2020,False
Startup_2730,Sustainability,Global,SMB,Playful,Public,60,2012,False
Startup_2731,Sustainability,Middle East,D2C,Luxury,Seed,357,2023,False
Startup_2732,Sustainability,India,B2B,Luxury,Series A,476,2020,False
Startup_2733,Sustainability,Middle East,Enterprise,Innovative,Series A,79,2011,False
Startup_2734,Education,Europe,D2C,Bold,Public,464,2011,False
Startup_2735,Real Estate,Asia,SMB,Luxury,Series B,156,2019,True
Startup_2736,Real Estate,North America,SMB,Creative,Series A,188,2014,True
Startup_2737,Retail,Middle East,B2B,Trustworthy,Series A,185,2017,False
Startup_2738,Fashion,India,Enterprise,Innovative,Pre-seed,380,2015,False
Startup_2739,Sustainability,Global,Enterprise,Luxury,Series C,329,2015,False
Startup_2740,Travel,North America,D2C,Bold,Series C,470,2016,False
Startup_2741,Retail,North America,B2B,Playful,Seed,163,2010,False
Startup_2742,Finance,Asia,B2C,Professional,Seed,306,2012,False
Startup_2743,Sustainability,Middle East,D2C,Bold,Series B,221,2020,False
Startup_2744,Retail,Asia,Enterprise,Luxury,Seed,217,2014,False
Startup_2745,Finance,India,D2C,Minimalist,Pre-seed,146,2024,True
Startup_2746,Technology,India,D2C,Trustworthy,Seed,379,2016,False
Startup_2747,Technology,Middle East,D2C,Luxury,Series A,250,2015,False
Startup_2748,Retail,North America,D2C,Trustworthy,Seed,373,2010,True
Startup_2749,Travel,Europe,Enterprise,Minimalist,Public,257,2018,False
Startup_2750,Travel,Asia,B2B,Bold,Seed,327,2022,False
Startup_2751,Real Estate,North America,B2B,Professional,Series A,423,2012,True
Startup_2752,Education,Global,SMB,Professional,Pre-seed,468,2021,False
Startup_2753,Food & Beverage,India,SMB,Minimalist,Series C,2,2016,False
Startup_2754,Technology,India,B2C,Creative,Pre-seed,167,2021,True
Startup_2755,Healthcare,North America,B2B,Playful,Pre-seed,27,2010,False
Startup_2756,Technology,North America,D2C,Minimalist,Series B,198,2024,False
Startup_2757,Sustainability,Global,SMB,Minimalist,Series B,197,2010,False
Startup_2758,Education,India,D2C,Innovative,Series A,282,2020,False
Startup_2759,Retail,Asia,B2C,Creative,Series B,366,2010,True
Startup_2760,Healthcare,Asia,B2B,Bold,Public,117,2022,False
Startup_2761,Food & Beverage,North America,Enterprise,Trustworthy,Series C,498,2021,False
Startup_2762,Food & Beverage,Middle East,B2C,Trustworthy,Series A,59,2024,False
Startup_2763,Travel,India,Enterprise,Luxury,Public,430,2013,True
Startup_2764,Retail,Europe,B2B,Creative,Series B,23,2010,False
Startup_2765,Travel,India,Enterprise,Trustworthy,Seed,433,2022,False
Startup_2766,Retail,Asia,B2B,Creative,Public,270,2023,False
Startup_2767,Fashion,Asia,D2C,Playful,Series B,472,2010,False
Startup_2768,Fashion,Europe,B2C,Innovative,Series C,98,2018,False
Startup_2769,Finance,Asia,D2C,Trustworthy,Series B,410,2023,False
Startup_2770,Sustainability,Europe,B2B,Innovative,Series A,11,2017,True
Startup_2771,Fashion,Asia,B2B,Trustworthy,Public,275,2014,False
Startup_2772,Finance,Global,D2C,Minimalist,Seed,56,2022,False
Startup_2773,Fashion,Europe,D2C,Bold,Public,412,2011,False
Startup_2774,Food & Beverage,Middle East,D2C,Creative,Series A,313,2016,True
Startup_2775,Healthcare,India,B2C,Innovative,Seed,57,2021,False
Startup_2776,Real Estate,Asia,B2C,Trustworthy,Public,50,2010,False
Startup_2777,Food & Beverage,North America,B2B,Creative,Seed,411,2020,True
Startup_2778,Healthcare,Europe,SMB,Playful,Series C,370,2018,False
Startup_2779,Education,Europe,D2C,Creative,Public,491,2010,False
Startup_2780,Retail,Europe,Enterprise,Trustworthy,Pre-seed,117,2012,False
Startup_2781,Food & Beverage,Asia,Enterprise,Professional,Series C,259,2015,True
Startup_2782,Technology,India,Enterprise,Professional,Pre-seed,331,2013,True
Startup_2783,Technology,North America,D2C,Bold,Public,445,2011,False
Startup_2784,Fashion,Europe,SMB,Playful,Pre-seed,85,2014,False
Startup_2785,Fashion,Europe,SMB,Luxury,Public,295,2019,False
Startup_2786,Travel,Europe,B2C,Bold,Series C,132,2010,False
Startup_2787,Fashion,Global,SMB,Trustworthy,Series B,459,2010,False
Startup_2788,Finance,Europe,Enterprise,Innovative,Series C,477,2024,False
Startup_2789,Education,North America,Enterprise,Innovative,Series A,468,2020,False
Startup_2790,Fashion,Europe,D2C,Trustworthy,Series A,380,2015,False
Startup_2791,Travel,Global,B2C,Luxury,Series A,466,2020,False
Startup_2792,Food & Beverage,North America,B2B,Minimalist,Series A,109,2018,True
Startup_2793,Retail,North America,B2C,Luxury,Pre-seed,54,2019,True
Startup_2794,Travel,Europe,B2B,Bold,Pre-seed,429,2016,False
Startup_2795,Retail,Middle East,B2C,Playful,Series C,384,2019,True
Startup_2796,Food & Beverage,North America,SMB,Luxury,Seed,280,2013,True
Startup_2797,Education,Middle East,B2C,Trustworthy,Seed,29,2023,False
Startup_2798,Technology,North America,D2C,Creative,Public,348,2017,False
Startup_2799,Retail,Global,B2B,Minimalist,Pre-seed,161,2010,False
Startup_2800,Sustainability,Asia,SMB,Playful,Series B,231,2023,False
Startup_2801,Healthcare,Europe,SMB,Creative,Pre-seed,205,2022,True
Startup_2802,Fashion,Asia,B2C,Trustworthy,Series B,21,2014,True
Startup_2803,Real Estate,North America,SMB,Professional,Seed,391,2011,True
Startup_2804,Sustainability,Asia,Enterprise,Professional,Pre-seed,260,2020,False
Startup_2805,Technology,Europe,Enterprise,Playful,Public,4,2012,False
Startup_2806,Fashion,Europe,Enterprise,Innovative,Series C,280,2019,False
Startup_2807,Real Estate,North America,B2C,Innovative,Series A,330,2013,False
Startup_2808,Finance,North America,B2B,Bold,Seed,34,2010,False
Startup_2809,Sustainability,Middle East,B2C,Luxury,Pre-seed,421,2014,False
Startup_2810,Retail,India,D2C,Luxury,Pre-seed,321,2019,False
Startup_2811,Finance,Asia,SMB,Innovative,Series A,397,2015,True
Startup_2812,Travel,Middle East,Enterprise,Playful,Seed,191,2020,False
Startup_2813,Fashion,Asia,B2C,Luxury,Series C,283,2010,False
Startup_2814,Technology,Europe,B2C,Professional,Series C,294,2022,True
Startup_2815,Technology,North America,SMB,Playful,Series C,371,2013,False
Startup_2816,Fashion,Asia,B2C,Innovative,Seed,177,2011,False
Startup_2817,Education,India,Enterprise,Trustworthy,Public,75,2010,False
Startup_2818,Technology,Europe,SMB,Luxury,Series C,45,2023,True
Startup_2819,Retail,Global,B2B,Minimalist,Series B,140,2014,True
Startup_2820,Finance,Europe,Enterprise,Innovative,Pre-seed,468,2021,True
Startup_2821,Travel,Middle East,D2C,Innovative,Series B,454,2020,False
Startup_2822,Sustainability,India,D2C,Trustworthy,Seed,281,2010,False
Startup_2823,Food & Beverage,Europe,SMB,Bold,Series C,228,2023,True
Startup_2824,Travel,India,Enterprise,Minimalist,Series C,93,2017,True
Startup_2825,Technology,North America,Enterprise,Creative,Series C,351,2011,False
Startup_2826,Technology,Global,Enterprise,Innovative,Series A,20,2014,False
Startup_2827,Retail,India,D2C,Minimalist,Series A,199,2024,False
Startup_2828,Finance,Middle East,SMB,Luxury,Public,313,2024,False
Startup_2829,Technology,Middle East,D2C,Playful,Series C,306,2012,False
Startup_2830,Food & Beverage,Asia,B2C,Professional,Pre-seed,120,2015,True
Startup_2831,Fashion,Global,B2B,Playful,Series A,110,2015,True
Startup_2832,Technology,North America,D2C,Creative,Public,488,2017,False
Startup_2833,Sustainability,North America,SMB,Luxury,Seed,212,2020,False
Startup_2834,Sustainability,India,D2C,Luxury,Series C,58,2014,False
Startup_2835,Food & Beverage,Middle East,B2C,Professional,Pre-seed,96,2014,False
Startup_2836,Technology,Middle East,B2C,Minimalist,Series A,123,2014,False
Startup_2837,Fashion,Middle East,B2C,Minimalist,Seed,493,2018,False
Startup_2838,Food & Beverage,North America,B2C,Creative,Series A,268,2011,True
Startup_2839,Technology,Middle East,B2B,Trustworthy,Public,448,2012,True
Startup_2840,Travel,Asia,Enterprise,Playful,Public,255,2024,False
Startup_2841,Technology,Europe,B2C,Bold,Seed,338,2013,True
Startup_2842,Travel,Middle East,B2B,Luxury,Series C,146,2022,True
Startup_2843,Healthcare,Asia,D2C,Professional,Pre-seed,371,2016,False
Startup_2844,Fashion,Asia,B2C,Playful,Series B,272,2019,False
Startup_2845,Fashion,Europe,D2C,Trustworthy,Series A,455,2021,True
Startup_2846,Real Estate,North America,D2C,Professional,Pre-seed,447,2010,False
Startup_2847,Finance,Middle East,SMB,Minimalist,Series B,161,2012,False
Startup_2848,Healthcare,Global,B2B,Innovative,Series C,169,2019,False
Startup_2849,Education,Asia,B2B,Trustworthy,Public,140,2016,False
Startup_2850,Education,Asia,B2C,Minimalist,Seed,379,2017,False
Startup_2851,Finance,Europe,B2C,Playful,Series C,270,2011,False
Startup_2852,Technology,Global,B2C,Trustworthy,Pre-seed,338,2020,False
Startup_2853,Education,Asia,B2B,Bold,Pre-seed,29,2012,False
Startup_2854,Education,Middle East,D2C,Minimalist,Series A,242,2023,True
Startup_2855,Healthcare,North America,D2C,Professional,Public,467,2016,True
Startup_2856,Fashion,Asia,B2C,Luxury,Series B,157,2022,False
Startup_2857,Food & Beverage,North America,D2C,Trustworthy,Series B,433,2016,False
Startup_2858,Finance,Asia,B2C,Luxury,Series A,440,2012,False
Startup_2859,Finance,Asia,Enterprise,Bold,Public,17,2019,True
Startup_2860,Retail,Middle East,D2C,Playful,Series C,293,2014,False
Startup_2861,Food & Beverage,North America,B2B,Bold,Series B,242,2016,False
Startup_2862,Travel,Global,SMB,Professional,Public,169,2012,False
Startup_2863,Fashion,India,B2B,Trustworthy,Series C,405,2017,False
Startup_2864,Fashion,Middle East,B2B,Creative,Seed,232,2021,False
Startup_2865,Finance,North America,SMB,Bold,Pre-seed,92,2024,True
Startup_2866,Retail,North America,B2C,Trustworthy,Seed,233,2013,True
Startup_2867,Food & Beverage,North America,D2C,Luxury,Series A,354,2020,False
Startup_2868,Food & Beverage,India,B2B,Innovative,Series B,3,2023,True
Startup_2869,Sustainability,Middle East,D2C,Creative,Seed,206,2016,False
Startup_2870,Food & Beverage,India,SMB,Trustworthy,Pre-seed,259,2011,False
Startup_2871,Fashion,Asia,SMB,Minimalist,Series B,252,2014,False
Startup_2872,Fashion,Europe,D2C,Minimalist,Series C,385,2015,False
Startup_2873,Real Estate,India,D2C,Trustworthy,Series B,358,2022,False
Startup_2874,Education,Asia,SMB,Innovative,Public,326,2022,True
Startup_2875,Food & Beverage,India,B2C,Playful,Pre-seed,71,2010,True
Startup_2876,Food & Beverage,North America,D2C,Trustworthy,Series B,51,2020,False
Startup_2877,Healthcare,Europe,Enterprise,Professional,Seed,353,2023,True
Startup_2878,Healthcare,Europe,Enterprise,Playful,Series A,177,2018,False
Startup_2879,Real Estate,Global,D2C,Creative,Seed,153,2023,False
Startup_2880,Food & Beverage,Asia,B2B,Trustworthy,Public,210,2018,False
Startup_2881,Education,Global,SMB,Innovative,Series B,394,2013,True
Startup_2882,Food & Beverage,India,B2C,Bold,Public,246,2014,False
Startup_2883,Food & Beverage,India,Enterprise,Bold,Series C,123,2018,False
Startup_2884,Retail,India,Enterprise,Creative,Series B,169,2024,True
Startup_2885,Education,Asia,B2B,Bold,Public,425,2019,False
Startup_2886,Real Estate,India,D2C,Professional,Pre-seed,131,2020,False
Startup_2887,Technology,Europe,B2B,Trustworthy,Seed,74,2011,True
Startup_2888,Sustainability,Europe,B2C,Minimalist,Seed,391,2014,False
Startup_2889,Food & Beverage,Middle East,D2C,Innovative,Series B,148,2013,True
Startup_2890,Education,India,Enterprise,Luxury,Series A,98,2011,False
Startup_2891,Food & Beverage,India,Enterprise,Luxury,Series B,378,2011,False
Startup_2892,Technology,Global,SMB,Bold,Series A,20,2023,True
Startup_2893,Retail,Europe,B2C,Trustworthy,Series B,162,2024,True
Startup_2894,Fashion,Europe,Enterprise,Bold,Seed,374,2018,False
Startup_2895,Retail,North America,B2B,Trustworthy,Public,238,2019,False
Startup_2896,Sustainability,North America,Enterprise,Bold,Series A,318,2021,True
Startup_2897,Fashion,Middle East,B2B,Professional,Pre-seed,31,2017,True
Startup_2898,Fashion,Europe,B2B,Luxury,Public,488,2019,False
Startup_2899,Finance,Middle East,D2C,Playful,Series A,118,2019,True
Startup_2900,Food & Beverage,India,D2C,Minimalist,Series C,191,2017,True
Startup_2901,Real Estate,India,Enterprise,Playful,Public,142,2017,True
Startup_2902,Real Estate,Europe,Enterprise,Minimalist,Pre-seed,403,2014,False
Startup_2903,Technology,Asia,B2B,Professional,Series B,387,2023,False
Startup_2904,Retail,Middle East,D2C,Minimalist,Series C,4,2013,False
Startup_2905,Real Estate,Asia,Enterprise,Creative,Pre-seed,391,2019,True
Startup_2906,Food & Beverage,India,D2C,Professional,Series B,413,2022,False
Startup_2907,Healthcare,Global,B2C,Luxury,Series A,334,2012,True
Startup_2908,Sustainability,Middle East,B2B,Trustworthy,Series B,341,2011,False
Startup_2909,Sustainability,India,D2C,Trustworthy,Seed,161,2019,False
Startup_2910,Technology,North America,Enterprise,Minimalist,Pre-seed,384,2014,False
Startup_2911,Education,Europe,B2B,Bold,Series A,317,2023,False
Startup_2912,Fashion,North America,SMB,Bold,Series B,416,2017,False
Startup_2913,Healthcare,Middle East,B2B,Trustworthy,Series A,62,2014,False
Startup_2914,Education,North America,B2C,Professional,Series A,266,2016,True
Startup_2915,Travel,Global,B2B,Creative,Public,68,2014,False
Startup_2916,Fashion,Middle East,D2C,Creative,Pre-seed,439,2019,True
Startup_2917,Travel,Asia,D2C,Luxury,Series A,96,2018,False
Startup_2918,Education,Europe,Enterprise,Professional,Pre-seed,208,2017,True
Startup_2919,Healthcare,Asia,Enterprise,Playful,Series A,69,2017,False
Startup_2920,Travel,Global,B2B,Playful,Series A,242,2010,False
Startup_2921,Retail,India,B2B,Playful,Series B,18,2014,False
Startup_2922,Technology,Europe,B2B,Bold,Series C,238,2018,False
Startup_2923,Finance,North America,D2C,Innovative,Pre-seed,316,2020,False
Startup_2924,Fashion,Middle East,D2C,Playful,Seed,416,2017,True
Startup_2925,Finance,Europe,SMB,Minimalist,Public,222,2010,False
Startup_2926,Food & Beverage,India,SMB,Creative,Pre-seed,204,2018,True
